label,number_of_sections,entry_point,dll_characteristics,Check_for_Debugger,manipulate_user_auth,can_download_execute_components,C2_indicator,ConventionEngine_indicator,contain_crypto_address,suspicious_imphash,is_packed,ransomware_command_indicator,suspicious_technique_indicator,can_access_network_share,contain_tor_link,ransomware_string_indicator,use_security_base_api,manipulates_system_shell,cmd_powershell_usage_indicator,suspicious_entropy_and_indicator,use_win_base_api,files_directories_manipulation,retrieves_account_information,using_encryption_library,use_http_services,supports_windows_networking,can_create_process_and_threads,can_manipulate_windows_registry,can_send_receive_data,can_manipulate_windows_services,performs_gui_actions,yaraify_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,chi2_max,chi2_min,chi2_mean,chi2_global,imported_dll_count,imported_function_count,exported_function_count
benign,3,32206,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.993036029927842,0.0131269437212195,2.630048759476694,4096,24576,10922.666666666666,12,24020,8858.666666666666,1042433.25,427709.125,783927.6666666643,2698587.6527777845,1,1,0
benign,3,22494,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.438092341790799,0.0815394123432416,2.7137140036296405,512,14336,5290.666666666667,12,14308,5042.666666666667,322769.60714285704,121970.5,191087.36904761905,519754.0625,1,1,0
benign,3,2965038,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.978849067717329,0.0980041756627077,4.026327531155043,512,2957312,986453.3333333334,12,2956852,986080.0,128016.0,84049.33333333362,109690.19588719618,124856.24476734138,1,1,0
benign,6,23072,49504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,2,6.122277312116301,0.4221654195603677,3.088866086633549,512,21504,5973.333333333333,32,21424,6448.666666666667,437255.2000000003,110450.0,219036.9949735451,1044132.916666669,7,130,0
benign,3,19038,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4.957229424385732,0.0131269437212195,1.9225330932677387,4096,12288,6826.666666666667,12,10852,3880.0,1042433.25,451905.2499999966,794964.6666666656,2794427.2708333083,1,1,0
benign,3,39726,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197224475382723,0.0815394123432416,2.86657014883496,512,31744,11776.0,12,31540,11437.333333333334,976404.290322581,128522.0,461076.8189964153,1331639.0428571375,1,1,0
benign,3,10670,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683495715742348,0.0815394123432416,2.760092221575246,512,2560,1536.0,12,2484,1189.3333333333333,194271.66666666605,48979.00000000002,123924.22222222202,342141.8000000001,1,1,0
benign,3,116622,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.782769401099031,0.1019104256627077,3.498116218840549,512,108544,45056.0,12,108436,44712.0,1619594.0094339617,128015.0,846962.9312492294,2025314.4247161327,1,1,0
benign,3,285262,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.748943767999894,0.0159201832656256,4.317763794919466,4096,278528,107861.33333333331,12,277076,105202.66666666669,4191487.7205882366,1041922.0,2128980.081862746,6198624.889062499,1,1,0
benign,3,15230,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.992766297109428,0.0131269437212195,1.9272510452982032,4096,8192,5461.333333333333,12,7044,2597.333333333333,1042433.25,278670.5625,739419.4791666666,2712051.4749999987,1,1,0
benign,8,1054060,33088,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,20,3,6.474506599432518,0.0,3.3894256787889523,0,1040896,147328.0,24,1040516,150227.5,8981932.849975407,0.0,1780292.7713406722,12207136.867528342,24,523,0
benign,3,57950,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.70532458525114,0.0815394123432416,3.3143123518528763,512,50176,17408.0,12,49764,17093.333333333332,982700.0204081632,72413.00000000032,394545.0068027212,1142589.7475728162,1,1,0
benign,2,0,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.661360805695091,5.998933657234843,6.330147231464967,28672,139264,83968.0,26872,137666,82269.0,1246240.7352941171,460684.1785714282,853462.4569327726,1963892.9583333333,0,0,0
benign,3,51854,34112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.764755100284768,0.0131269437212195,3.5515098811847703,4096,45056,31402.666666666668,12,43668,29104.0,2155663.818181808,671691.2045454595,1289929.4242424222,3488883.3478465187,1,1,0
benign,3,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.952808974934983,0.0815394123432416,2.514295572830371,512,71168,24234.666666666668,12,70952,23909.33333333333,1358169.4676259016,128522.0,538549.3225419672,1422577.972027975,1,1,0
benign,3,514558,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.120543164117373,0.0815394123432416,3.6950791390680977,512,506880,169642.66666666666,12,506372,169237.33333333334,2610110.465656565,90892.666666667,943175.044107744,2704493.2090452258,1,1,0
benign,3,20238,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.356330362465365,0.0131269437212195,2.049654922383159,4096,12288,6826.666666666667,12,12052,4269.333333333333,1042433.25,302836.24999999674,747160.7083333322,2503075.124999973,1,1,0
benign,3,10318,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1227882186075897,0.0131269437212195,1.3290307537999688,4096,4096,4096.0,12,2132,997.3333333333334,1042433.25,433719.625,784835.8333333334,3238078.78125,1,1,0
benign,5,27264,49472,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,10,1,6.544688478464973,1.1020159005104224,4.472221413304245,2048,26624,7475.2,1792,26348,7720.0,511716.3999999994,9567.25,241864.1453846152,974217.4533333316,19,96,0
benign,3,291070,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.008358426498274,0.0815394123432416,3.9487980372928457,512,283136,164864.0,12,282884,164501.33333333334,7594728.813743222,128522.0,4851895.594063274,14490546.160289556,1,1,0
benign,3,42542,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.255235741404777,0.0131269437212195,2.0138778544207985,4096,36864,15018.666666666666,12,34356,11709.333333333334,1110429.9999999949,896688.0,1016517.0833333316,3065002.729166695,1,1,0
benign,3,14766,1344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.711656467579847,0.0131269437212195,1.8528963915890737,4096,8192,5461.333333333333,12,6580,2469.333333333333,1042433.25,337458.6875,754925.0208333334,2815745.924999999,1,1,0
benign,3,15998,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.400374174906727,0.0815394123432416,3.042100908534891,512,8192,3584.0,12,7812,3168.0,199187.875,128522.0,157656.29166666666,446277.31818181503,1,1,0
benign,3,45070,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.09501316612837,0.0131269437212195,2.3368375536257333,4096,40960,16384.0,12,36884,12773.333333333334,1429969.7249999992,654150.25,1042184.4083333332,3311461.855769223,1,1,0
benign,3,494110,1024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.786548579555742,0.0164084645156256,2.2277335895946613,4096,487424,165205.33333333334,12,485924,162264.0,10346234.524159674,875509.125,4087888.508053225,11784969.961065562,1,1,0
benign,3,129822,1344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6.372325032439759,0.0164084645156256,3.193261166963541,4096,122880,46421.333333333336,12,121636,44309.333333333336,2120570.645833336,1041921.875,1449677.673611108,3970753.4250000105,1,1,0
benign,3,13806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.416570855477272,0.0815394123432416,2.804227381949016,512,5632,2901.333333333333,12,5620,2584.0,237276.2,128522.0,167123.30909090882,462199.4444444433,1,1,0
benign,3,25262,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.415160392180956,0.0815394123432416,3.1867789008780423,512,17408,6485.333333333333,12,17076,6170.666666666667,409436.64705882367,79696.33333333363,205884.99346405244,591588.2307692298,1,1,0
benign,3,287550,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5.743442741822485,0.1019104256627077,3.553554118806335,512,279552,94549.33333333331,12,279364,94218.66666666669,4445895.492673994,75867.4285714286,1549925.973748474,4598153.652252251,1,1,0
benign,3,24350,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.510277293924806,0.0131269437212195,2.149462062492694,4096,16384,8192.0,12,16164,5696.0,1042433.25,412219.1875,772696.4791666666,2509252.3214285723,1,1,0
benign,2,0,34144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.013914646459444,3.955525650609748,4.984720148534596,1536,38912,20224.0,1376,38580,19978.0,512769.8815789495,85143.66666666698,298956.77412280825,607859.7250000003,0,0,0
benign,3,56446,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.597753971626897,0.0131269437212195,3.298082108624301,4096,49152,20480.0,12,48260,17970.666666666668,1042433.25,496392.4375,830587.2986111132,2443802.4609375,1,1,0
benign,3,32414,1344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3610119298016645,0.0131269437212195,2.069645700153163,4096,24576,10922.666666666666,12,24228,8346.666666666666,1042433.25,709534.9374999937,878795.4374999978,2754395.777777782,1,1,0
benign,3,9678,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.251673312414906,0.0131269437212195,1.4753243795069226,4096,4096,4096.0,12,2256,1253.3333333333333,1042433.25,558989.25,732939.2083333334,3098738.71875,1,1,0
benign,3,15132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,9,1,6.515703892873144,3.108037619838029,4.656851837539958,4096,40960,17749.333333333332,2968,420068,153954.33333333334,946330.6875,205187.125,483926.45,1371130.0982142854,2,64,0
benign,3,49918,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.243656867409229,0.0098453368514291,2.4788887954191745,4096,45056,17749.333333333332,12,41732,14669.333333333334,1384072.306818169,557482.25,994833.102272723,3122004.5624999977,1,1,0
benign,3,10830,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.159382566490881,0.0815394123432416,2.5516859806511394,512,3072,1706.6666666666667,12,2644,1229.3333333333333,201489.66666666607,96109.4999999992,142040.3888888884,414160.6363636394,1,1,0
benign,3,12478,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.400261786843826,0.0126386624712195,1.4755426058534196,4096,8192,5461.333333333333,12,4292,1765.3333333333333,1042433.375,756513.0,881148.9166666666,3444135.675,1,1,0
benign,3,22654,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.620003191321047,0.0131269437212195,1.921276971608912,4096,16384,8192.0,12,14468,5181.333333333333,1042433.25,759970.25,875149.2083333334,3073159.1071428605,1,1,0
benign,3,18190,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.510855394651806,0.0815394123432416,3.207542718528645,512,10240,4096.0,12,10004,3810.6666666666665,220138.35000000015,81584.66666666699,143415.00555555572,403402.16000000027,1,1,0
benign,11,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,6.061849894438651,0.0,2.6542488693937294,0,18432,3444.3636363636365,28,28624,5793.454545454545,242421.16666666532,0.0,131446.4358585857,1075571.759520155,11,129,0
benign,3,41390,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.859313264109929,0.0815394123432416,2.8401039031162782,512,33280,11605.333333333334,12,33204,11336.0,564907.1846153847,123390.0,272273.06153846154,735266.4637681156,1,1,0
benign,3,1200494,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,6.798796955480947,0.1019104256627077,3.330413590540114,512,1192448,499882.6666666667,12,1192308,499650.6666666667,32900341.577629376,128015.0,16081968.44343764,36879216.57337884,1,1,0
benign,3,86158,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.293734112693072,0.0164084645156256,2.5638261345433664,4096,81920,30037.33333333333,12,77972,26706.666666666668,1895831.9999999988,583004.5,1173586.1249999998,3385051.1141304346,1,1,0
benign,3,12718,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.038976454535374,0.0815394123432416,2.715180805970991,512,4608,2218.6666666666665,12,4532,1944.0,154958.66666666607,128522.0,138672.111111111,400209.0000000004,1,1,0
benign,3,28446,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.5681699282972845,0.0815394123432416,2.876590983490741,512,20480,7338.666666666667,12,20260,7069.333333333333,382210.2250000001,101432.5,204054.90833333333,550639.136363634,1,1,0
benign,3,10414,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.658180075878609,0.0815394123432416,2.548945265511056,512,2560,1365.3333333333333,12,2228,1048.0,128522.0,107032.5,114291.36666666674,359389.00000000093,1,1,0
benign,3,20542,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4.384575421203774,0.0131269437212195,1.741560024629215,4096,16384,8192.0,12,12356,4389.333333333333,1042433.25,884896.875,954465.6770833334,3387049.785714288,1,1,0
benign,3,1297886,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.830652012197198,0.1019104256627077,3.603902321871264,512,1289728,439637.3333333333,12,1289700,439424.0,23447835.716951154,128015.0,8244021.036602765,23993284.05355065,1,1,0
benign,3,61214,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.751380818616787,0.0131269437212195,2.225983247800434,4096,53248,20480.0,12,53028,17978.666666666668,1092961.1442307688,865279.625,1000224.673076923,2753123.1484375,1,1,0
benign,3,54414,34112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6.090297480529106,0.0815394123432416,2.9297636080408034,512,46592,16042.666666666666,12,46228,15682.666666666666,948632.3186813171,122009.5,399721.27289377246,999646.642105262,1,1,0
benign,3,80846,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.32950108189033,0.0164084645156256,3.376151766611986,4096,73728,36864.0,12,72660,34749.333333333336,2921753.8472222146,1041921.875,1924830.011574072,6062542.705357141,1,1,0
benign,3,17134,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.342779107575767,0.0815394123432416,2.7258357894809624,512,9216,3925.3333333333335,12,8948,3546.6666666666665,212147.11111111168,128522.0,183192.78703703723,492628.33333333005,1,1,0
benign,3,158334,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.91928267158939,0.0164084645156256,2.339569772901576,4096,151552,53248.0,12,150148,50776.0,4905265.56418919,573926.0,2173704.47972973,6517031.331249997,1,1,0
benign,3,12118,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.921804011650157,0.0815394123432416,2.7945884757211226,512,4096,2048.0,12,3932,1657.3333333333333,204057.33333333267,48765.625,127114.98611111088,126299.28349788436,1,1,0
benign,3,388334,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.817182114963756,0.0164084645156256,2.559472207081464,4096,380928,129706.66666666669,12,380148,126994.66666666669,2818019.342741935,881607.0,1580516.0725806449,3673668.563802056,1,1,0
benign,3,12462,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.372170744898644,0.0126386624712195,1.460038467008019,4096,8192,5461.333333333333,12,4276,1754.6666666666667,1042433.375,769902.75,886834.875,3465927.5500000026,1,1,0
benign,3,268158,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.047401285429984,0.1019104256627077,3.7013632852304017,512,260096,126976.0,12,259972,126749.33333333331,4937431.523622047,128015.0,3296964.004327915,9264687.02818792,1,1,0
benign,3,12382,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.550317910094408,0.0776331623432416,2.685400305962452,512,4608,2218.6666666666665,12,4196,1749.3333333333333,200397.66666666607,98061.22222222244,142327.29629629618,156406.84162896004,1,1,0
benign,3,57502,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.12959200845175,0.0131269437212195,2.41064745300983,4096,53248,20480.0,12,49316,17168.0,1547970.355769232,571700.375,1054034.6602564107,3226740.796875,1,1,0
benign,6,71632,49504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,8,2,6.158394843758323,1.151355869298066,3.8277680172073527,512,69632,19626.666666666668,100,69392,19633.666666666668,558186.2867647057,89942.0,262504.55493697483,1059013.114305616,6,107,588
benign,3,221486,34112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.846457528654288,0.1019104256627077,3.361883175080548,512,213504,71850.66666666667,12,213300,71597.33333333333,2922113.546762586,74233.33333333366,1041453.9600319732,3054822.2345971637,1,1,0
benign,3,12478,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.3998047290866658,0.0126386624712195,1.4752756155506876,4096,8192,5461.333333333333,12,4292,1765.3333333333333,1042433.375,756801.6875,881244.4791666666,3444539.900000003,1,1,0
benign,3,24254,1344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.427287500212951,0.0131269437212195,2.1164197058028926,4096,16384,8192.0,12,16068,5656.0,1042433.25,401708.5,770116.0416666666,2481364.714285716,1,1,0
benign,3,15262,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.990260434948122,0.0131269437212195,1.982250434446304,4096,8192,5461.333333333333,12,7076,2674.6666666666665,1042433.25,268524.125,722950.0416666666,2657091.3249999983,1,1,0
benign,3,121530,34144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.980004861870477,0.1019104256627077,3.025806094880475,512,113664,38400.0,12,113344,38108.0,1901277.6261261269,99897.0,709729.8753753756,2055223.809734515,1,1,0
benign,3,21070,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.4043206943191455,0.0776331623432416,3.1345562848107345,512,13312,5120.0,12,12884,4746.666666666667,342232.96153846144,88301.0000000003,186352.3205128206,539008.4838709676,1,1,0
benign,4,30478,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5.230127002462996,0.0131269437212195,1.9273066678972188,4096,24576,9216.0,12,22292,6163.25,1042433.25,567166.5,839757.0989583316,3422474.0624999977,1,1,0
benign,3,19518,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.053602864569165,0.0126386624712195,2.0291512390062274,4096,12288,6826.666666666667,12,11332,4106.666666666667,1042433.375,413220.5833333304,767012.0277777767,2690078.499999975,1,1,0
benign,3,17374,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.23098266312822,0.0131269437212195,2.105207252208567,4096,12288,6826.666666666667,12,9188,3786.6666666666665,1042433.25,576175.625,794735.388888891,3034998.1874999763,1,1,0
benign,3,89758,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5.072081195097084,0.0164084645156256,2.1217597416149747,4096,81920,30037.33333333333,12,81572,27917.33333333333,3274313.893749996,773723.5,1696653.089583332,5211011.211956521,1,1,0
benign,3,23422,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.214581991748332,0.0131269437212195,2.071855306829179,4096,16384,8192.0,12,15236,5402.666666666667,1042433.25,487375.53125,792670.6770833334,2635907.9285714305,1,1,0
benign,9,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5,4,6.238100747829062,0.0,2.8187321756517747,0,41984,6542.222222222223,104,41584,6928.444444444444,394579.2560975608,0.0,159228.10385210978,1068292.752136751,3,103,0
benign,11,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5.873054303381621,0.0,2.434185630566293,0,9728,2327.2727272727275,24,9320,2273.454545454545,213126.3000000001,0.0,121771.28894964694,907003.6097560988,4,76,0
benign,11,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,6.047004111275513,0.0,2.4486162073635187,0,11264,2560.0,24,11208,2547.2727272727275,231076.5,0.0,126216.64037780404,952779.2331751898,7,93,0
benign,3,20078,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.265660231873847,0.0131269437212195,2.066626854273541,4096,12288,6826.666666666667,12,11892,4264.0,1042433.25,334703.08333332976,748235.5694444432,2551634.7708333046,1,1,0
benign,3,549998,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.331083247485028,0.1019104256627077,4.317520655088081,512,542208,229546.66666666663,12,541812,229154.66666666663,5859838.466666671,128015.0,3025982.8751022983,7213913.964338781,1,1,0
benign,3,135262,1024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.385372513759164,0.0164084645156256,2.5197426941888126,4096,131072,46421.333333333336,12,127076,43112.0,3015801.953125,559725.375,1539149.734375,4441994.024999971,1,1,0
benign,5,26912,49472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,8,1,6.270198710201639,0.8613761603215138,4.543458800181513,512,26112,7168.0,1272,25696,7128.4,236264.01960784255,21426.33333333353,131098.60273109237,546505.98611111,15,103,0
benign,3,15982,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.242288718718506,0.0131269437212195,2.413943971621823,4096,8192,5461.333333333333,12,7796,3288.0,1042433.25,216485.6875,616881.4791666666,2321478.5249999985,1,1,0
benign,3,10926,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7363556027836906,0.0131269437212195,1.524506273918396,4096,4096,4096.0,12,2740,1194.6666666666667,1042433.25,337393.5,754599.625,3105266.34375,1,1,0
benign,3,136166,34144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.866788885265876,0.1019104256627077,3.8363975782849535,512,128000,76800.0,12,127980,76504.0,3023985.636000001,128015.0,2018406.7898894476,5988589.592017734,1,1,0
benign,3,14382,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609836820526819,0.0776331623432416,2.902882420635295,512,6656,2901.333333333333,12,6196,2538.6666666666665,301030.7692307688,81984.66666666699,170512.8119658119,525354.2222222214,1,1,0
benign,3,64206,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.306836383839071,0.0131269437212195,2.855525512304172,4096,57344,23210.666666666668,12,56020,20522.666666666668,1545063.0446428552,619067.6875,1068854.6607142852,3275372.38888888,1,1,0
benign,11,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,6.114449278228713,0.0,2.786189684711439,0,19968,3956.363636363637,32,19928,4028.0,404729.058823529,0.0,147768.12586041406,1271096.0681430988,11,190,0
