label,number_of_sections,entry_point,dll_characteristics,contain_crypto_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_tor_link,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,Check_for_Debugger,yara_match_count,is_signed,is_cert_valid,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,imported_dll_count,imported_function_count,exported_function_count,blint_guard_cf,blint_high_entropy_va,blint_no_bind,blint_no_seh,blint_nx_compat
ransomware,6,4382,34112,0,0,0,1,0,0,0,1,1,3,0,0,2,7.99822135711043,0.0,4.315638271924999,512,4535197,764314.1666666666,4,4538368,765966.1666666666,0,0,0,0,0,0,1,1
ransomware,5,202190,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.6717201987422605,4.482272779584887,5.511424441634713,512,724992,188416.0,480,724964,190344.8,6,147,0,0,0,0,0,1
ransomware,8,5312,320,0,0,1,1,1,1,1,0,1,8,0,0,3,7.744910312693587,0.0,4.159003404487494,0,2041856,426688.0,84,2041804,451780.0,13,211,0,0,0,0,0,1
ransomware,8,5312,320,0,0,1,1,1,1,1,0,1,8,0,0,3,6.923597407146028,0.0,3.219265260235391,0,2100736,383488.0,32,2100236,383388.5,13,214,0,0,0,0,0,1
ransomware,6,120665,33088,0,0,0,0,0,1,0,1,1,5,0,0,2,6.692309727721094,2.1115417744603624,5.078809868537372,512,190976,50005.333333333336,232,190548,71990.0,2,149,0,0,0,0,0,1
ransomware,5,13054,34112,0,0,0,0,0,0,0,1,0,1,0,0,2,6.42389765031144,0.0,4.226160655877729,0,59392,18227.2,5028,131832,57293.0,7,165,0,0,0,0,1,1
ransomware,5,6577,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.625139151769485,2.401595041484923,5.069668640338423,3584,40448,16588.8,3486,40292,16970.0,2,78,0,0,0,0,0,1
ransomware,3,412048,33120,0,0,0,0,0,1,0,1,0,2,0,0,2,7.896700970184121,0.0,3.854626845233549,0,171520,57685.333333333336,4096,237568,137898.66666666666,8,11,0,0,1,0,0,1
ransomware,6,135040,0,1,0,0,0,1,1,1,1,0,5,0,0,4,5.992608338854077,0.0,3.4623056189168206,0,131072,23466.666666666668,16,131004,23607.166666666668,0,0,0,0,0,0,0,0
ransomware,3,942718,34144,0,0,0,0,0,1,0,1,0,2,0,0,0,7.937346578637054,0.1019104256627077,3.848823383293516,512,934912,312490.6666666667,12,934540,312046.6666666667,1,1,0,0,1,0,1,1
ransomware,3,18190,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,5.285050288254385,0.0815394123432416,3.376917253010778,512,10240,5120.0,12,10004,4709.333333333333,1,1,0,0,1,0,1,1
ransomware,4,6732,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.991087066895991,2.1843061756913253,4.537136699909267,512,50176,13568.0,136,53248,14073.75,1,8,0,0,0,0,1,1
ransomware,5,210941,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.656678883301473,4.127121074387825,5.440332233414401,512,636928,165171.2,480,636474,166830.0,6,145,0,0,0,0,0,1
ransomware,13,411456,33120,1,0,0,0,0,1,1,1,1,7,0,0,9,7.997274983757779,0.6138392741996215,5.939386362456784,512,2183168,507549.5384615384,34,2182668,537323.3846153846,1,40,0,0,1,0,0,1
ransomware,3,2330960,0,1,0,0,0,0,1,0,1,1,6,0,0,3,6.078158378542151,0.0,3.5427094367713603,0,828416,276309.3333333333,4096,1499136,778240.0,0,0,0,0,0,0,0,0
ransomware,4,7798,320,0,0,0,0,0,1,0,0,1,4,0,0,1,6.508678399509156,2.425069452979652,4.836741320520888,2560,21504,9344.0,2350,21106,10144.0,4,70,1,0,0,0,0,1
ransomware,5,11924,33088,0,0,0,0,0,0,0,0,0,0,0,0,2,7.822704614659663,5.269593908750926,6.294336895309098,1536,34304,11161.6,1502,33896,12611.8,9,111,0,0,0,0,0,1
ransomware,7,2834592,33120,0,0,0,0,0,1,0,0,1,3,0,0,3,6.807407684899726,2.4575593112849665,5.011883140581504,512,3288064,624420.5714285715,244,3287893,626906.4285714285,7,188,0,0,1,0,0,1
ransomware,4,4537,1344,0,0,0,0,0,0,0,0,0,0,0,0,1,7.097628914841796,0.0,3.742672938396976,0,3584,1792.0,550,3524,1808.75,4,25,2,0,0,0,1,1
ransomware,3,1200032,33056,0,0,0,0,0,0,0,0,0,0,0,0,3,7.878896581454302,0.0,2.627243324614007,0,577541,209068.3333333333,53248,1146880,593920.0,1,4,0,0,1,0,0,1
ransomware,5,6080,33088,0,0,1,1,1,1,1,1,1,11,0,0,1,6.7631175425652685,1.940562067125047,4.855892071810961,1783,86016,26980.6,4096,85522,31811.0,9,144,1,0,0,0,0,1
ransomware,6,19440,1344,0,0,0,1,1,1,0,0,0,3,0,0,1,6.4568381269501165,0.0611628522411544,4.47911114839471,512,33792,11690.666666666666,4,33512,11379.666666666666,8,119,1,0,0,0,1,1
ransomware,5,22912,33024,1,0,0,0,0,1,1,0,0,3,0,0,2,6.942231954479935,4.5284189649660895,5.757069062277224,512,95744,45977.6,333,95618,47651.0,11,130,0,0,0,0,0,1
ransomware,5,176704,33088,0,0,0,1,1,1,0,1,1,8,0,0,2,6.690722886537073,0.0,3.3385795417851147,2560,78848,32870.4,5252,78648,34017.8,7,119,0,0,0,0,0,1
ransomware,3,8267536,352,0,0,0,0,0,1,0,1,0,2,0,0,3,7.999939552332902,0.0,3.6250187074845592,0,3359744,1120426.6666666667,4096,4907008,2757973.333333333,15,18,0,0,1,0,0,1
ransomware,6,15777,33088,0,0,0,0,0,0,0,0,1,3,0,0,2,6.303489124644456,0.3936093278729111,3.875337434667337,512,14848,4181.333333333333,80,14798,4084.0,9,72,0,0,0,0,0,1
ransomware,10,5312,352,0,0,0,0,0,1,0,0,1,3,0,0,4,6.284214971586717,0.0,3.4522024315354343,0,510464,60569.6,16,510456,60622.4,7,124,0,0,1,0,0,1
ransomware,5,235613,33088,0,0,1,1,0,1,0,0,1,8,0,0,1,6.573041312500696,3.656664645049689,5.2424041050336125,512,466432,136192.0,480,466198,136891.2,11,189,0,0,0,0,0,1
ransomware,4,6732,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.989806633089941,2.1843061756913253,4.536816591457755,512,50176,13568.0,136,53248,14073.75,1,8,0,0,0,0,1,1
ransomware,5,133204,33120,0,0,0,0,0,0,0,0,1,1,0,0,2,6.499103766434283,4.89445279661444,5.354896347631865,2048,177664,50073.6,1624,177296,50902.8,3,71,0,0,1,0,0,1
ransomware,5,62649,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.654129393335917,3.212835405756035,5.316740228213183,512,298496,82227.2,480,297995,82852.2,6,110,0,0,0,0,0,1
ransomware,7,29396,320,0,0,0,1,0,1,0,0,1,3,0,0,3,6.439105641066844,0.0,3.655812242048802,512,98304,33206.857142857145,4,108260,38066.71428571428,4,102,1,0,0,0,0,1
ransomware,5,137473,320,0,0,0,0,0,1,0,0,1,4,0,0,1,6.501159328659195,0.8930780978465548,4.708009529670663,512,176640,42905.6,480,176445,43296.6,3,72,0,0,0,0,0,1
ransomware,6,5548,33120,0,0,0,0,0,0,0,1,1,2,0,0,2,7.733916687854133,0.6358046397813004,4.444000899541027,512,220160,42496.0,44,221256,42466.16666666666,9,58,0,0,1,0,0,1
ransomware,4,6732,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.989201920440168,2.1843061756913253,4.536665413295312,512,50176,13568.0,136,53248,14073.75,1,8,0,0,0,0,1,1
ransomware,4,21897,32768,0,0,0,0,0,1,0,1,1,7,1,0,1,6.73287794050032,3.5558675922987124,5.761576649263299,4608,375296,114048.0,8632,375024,114888.0,2,61,0,0,0,0,0,0
ransomware,5,202190,33088,0,0,0,0,0,1,0,1,1,5,0,0,1,6.6717201987422605,4.392134383076475,5.493396762333031,512,724992,188416.0,480,724964,190344.8,6,147,0,0,0,0,0,1
ransomware,8,367840,33088,1,0,1,1,0,1,1,0,1,9,0,0,3,6.49919604562465,0.0203931352360849,4.388206912794041,512,1089536,328192.0,4,1089416,340704.125,1,40,0,0,0,0,0,1
ransomware,6,378600,0,0,0,0,0,0,1,0,1,1,6,0,0,4,6.807036771785958,0.0,5.029722237964848,0,374784,72618.66666666667,3585,374592,73116.5,0,0,0,0,0,0,0,0
ransomware,5,897695,0,0,0,0,0,0,1,0,1,1,6,1,1,1,6.712675978922526,3.076248134060134,5.591309083507985,1536,952320,275968.0,1328,952228,278832.0,5,133,3699,0,0,0,0,0
ransomware,5,24196,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.59810137614899,3.261092538878485,5.1050733441677,4608,62976,23552.0,5670,62810,25915.2,7,164,0,0,0,0,0,1
ransomware,5,12538,32768,0,0,0,0,0,0,0,1,0,1,0,0,2,6.440105549497952,0.0,3.9698569047429793,0,24064,6758.4,3424,154712,43859.2,8,154,0,0,0,0,0,0
ransomware,4,6732,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.991524207636975,2.1843061756913253,4.537245985094513,512,50176,13568.0,136,53248,14073.75,1,8,0,0,0,0,1,1
ransomware,6,135040,0,1,0,0,0,1,1,1,1,0,5,0,0,4,6.12325670103045,0.0,3.4354156503965285,0,131072,23466.666666666668,16,131004,23607.166666666668,0,0,0,0,0,0,0,0
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.073509639721983,6.073509639721983,6.073509639721983,53760,53760,53760.0,53624,53624,53624.0,5,64,0,0,0,0,0,0
ransomware,4,6787,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.994987146757476,2.222395528396484,4.561306220022069,512,54272,14592.0,140,57344,15112.75,1,8,0,0,0,0,1,1
ransomware,5,898966,33088,1,0,0,0,0,1,0,1,1,7,0,0,1,7.069141279298438,4.707707013771198,5.697733652832245,512,976896,264192.0,436,2148612,688556.4,5,142,0,0,0,0,0,1
ransomware,4,52527,32768,0,1,0,0,0,1,0,0,1,5,1,0,1,7.995342935336921,3.2625868398009703,6.1123638879075655,5632,135680,68480.0,12480,135416,70049.0,3,94,0,0,0,0,0,0
ransomware,5,108976,33056,0,0,0,0,0,0,0,1,1,2,1,0,2,7.641804409280224,3.461595494473241,5.534841040564577,8192,1088512,273715.2,7704,1088200,276731.8,9,169,0,0,1,0,0,1
ransomware,4,5632,32768,1,0,0,0,0,1,0,0,1,5,0,0,1,6.781172531849652,2.324380017590308,5.288358362901115,3584,252928,73216.0,8316,252779,74199.75,2,67,0,0,0,0,0,0
ransomware,6,1573002,34112,0,1,1,1,0,1,1,0,1,10,1,0,3,7.999571019737192,0.0815394123432416,4.330310934681575,512,522752,257962.66666666663,12,522672,257773.16666666663,1,1,0,0,0,0,1,1
ransomware,6,30938,33088,0,0,0,0,0,0,0,1,1,5,0,0,2,7.350291383883522,1.842414402285364,5.092731213930921,512,127488,40704.0,184,127060,47206.333333333336,3,93,0,0,0,0,0,1
ransomware,5,898966,33088,1,0,0,0,0,1,0,1,1,7,0,0,1,7.069451913852574,4.793715378591692,5.714976358275053,512,976896,264089.6,436,2148420,688518.0,5,142,0,0,0,0,0,1
ransomware,7,131868,33120,0,0,0,0,0,0,0,1,1,4,1,0,3,6.656661400422451,1.430077013124942,4.4716973323665234,512,223232,51419.42857142857,148,222920,52527.71428571428,10,240,0,0,1,0,0,1
ransomware,6,317180,0,0,0,0,0,0,0,0,1,1,3,0,0,4,6.320280799275503,0.0,3.006924591615072,0,313344,61610.66666666666,6072,313172,64620.16666666666,0,0,0,0,0,0,0,0
ransomware,14,370448,0,0,0,0,0,0,1,1,1,1,6,0,0,11,7.997731205443777,0.6993087214879145,6.2068671397492325,512,1700864,343808.0,40,1700662,354258.9285714286,1,32,0,0,0,0,0,0
ransomware,5,796620,0,0,0,0,0,0,1,0,1,1,5,1,1,1,6.563529998003307,4.7358476195758,6.001027793589175,2048,794112,244326.4,1752,793926,245961.2,6,151,3699,0,0,0,0,0
ransomware,9,5296,320,1,0,0,0,0,0,0,1,1,4,0,0,3,7.470547791626616,0.0,3.539964069531661,0,4932608,583736.8888888889,8,4932288,583741.7777777778,3,123,0,0,0,0,0,1
ransomware,5,12491,32768,0,0,0,0,0,0,0,1,0,1,1,1,2,7.006907707256224,0.0,4.647514826808502,0,78848,21504.0,4496,110456,51464.4,8,154,0,0,0,0,0,0
ransomware,3,17402,34144,0,0,0,0,0,1,1,0,0,2,0,0,0,5.432185686327134,0.0815394123432416,3.07170742784459,512,9216,3754.6666666666665,12,9216,3488.0,1,1,0,0,1,0,1,1
ransomware,4,6787,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.994967512131125,2.222395528396484,4.561301311365481,512,54272,14592.0,140,57344,15112.75,1,8,0,0,0,0,1,1
ransomware,6,419776,33088,1,0,1,1,0,1,1,0,1,8,0,0,2,6.644859820088028,0.0203931352360849,4.716759428483118,512,1029120,357120.0,4,1029064,386320.6666666667,1,45,0,0,0,0,0,1
ransomware,6,378576,0,0,0,0,0,0,1,0,1,1,6,0,0,4,6.811468512595677,0.0,5.032419932158469,0,374784,72618.66666666667,3585,374568,73053.83333333333,0,0,0,0,0,0,0,0
ransomware,4,6732,34112,0,0,0,0,0,0,0,1,0,1,0,0,1,7.989481181655118,2.1843061756913253,4.536735228599049,512,50176,13568.0,136,53248,14073.75,1,8,0,0,0,0,1,1
ransomware,3,226462,34112,0,0,0,0,0,1,0,0,1,5,1,0,0,6.24451748071705,0.1019104256627077,3.485587141585728,512,218624,73557.33333333333,12,218276,73248.0,1,1,0,0,0,0,1,1
ransomware,5,145429,33088,0,0,0,0,0,1,0,0,1,6,0,0,1,7.345678914670759,5.824266657233319,6.537031955551404,20992,551936,299724.8,20760,575760,304238.4,11,375,0,0,0,0,0,1
ransomware,6,516234,34112,0,1,1,1,0,1,1,0,1,9,1,0,3,7.997268495195366,0.1019104256627077,4.43563111845153,512,320512,80640.0,12,320352,80411.83333333333,1,1,0,0,0,0,1,1
ransomware,4,329086,34144,0,0,0,0,0,1,0,0,0,1,1,0,1,6.528773112154778,0.0815394123432416,3.3976329339929863,512,321024,123648.0,12,320900,123368.0,1,1,0,0,1,0,1,1
ransomware,5,94575,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7.193641199482148,3.973220446564717,5.605618548968346,4608,159744,45977.6,4354,159541,48200.2,10,230,0,0,0,0,0,0
ransomware,5,813132,33088,0,0,0,1,0,1,0,1,1,8,1,0,1,6.625834550999126,4.363971864519878,5.026027026559087,12288,1034240,292556.8,40200,1033756,297809.6,14,450,0,0,0,0,0,1
ransomware,2,186753,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.822261339079678,6.573856017011928,7.198058678045803,3584,195072,99328.0,3420,194971,99195.5,0,0,0,0,0,0,0,0
ransomware,2,207065,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.66714392037836,5.517734680430323,6.592439300404342,4608,220160,112384.0,4444,219977,112210.5,0,0,0,0,0,0,0,0
ransomware,3,222352,32768,0,1,0,0,0,0,0,1,0,7,1,0,2,7.9486728966326545,0.0,3.627054935719471,0,116736,39424.0,4096,118784,75093.33333333333,2,7,0,0,0,0,0,0
ransomware,3,5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.190765189320452,3.5646017476619987,5.1537906951176256,3072,130048,46080.0,2968,129608,45870.66666666666,5,26,0,0,0,0,0,0
ransomware,3,305456,0,0,1,0,0,0,0,0,1,0,6,0,0,2,7.959309078412429,0.0,4.290565531349253,0,68608,28330.666666666668,16384,233472,106496.0,9,14,0,0,0,0,0,0
ransomware,4,14279,0,0,0,0,0,0,1,0,1,1,6,0,0,1,6.897352429728274,4.902220833690898,5.69390858732317,3584,19456,11392.0,3964,78788,30070.0,6,147,0,0,0,0,0,0
ransomware,6,68453,33088,0,0,0,0,0,1,1,0,1,6,0,0,1,6.625409133753977,0.0203931352360849,4.008511404524687,512,178688,53589.333333333336,9,178591,54227.0,7,143,0,0,0,0,0,1
ransomware,4,197470,34144,1,0,0,0,0,1,0,0,0,2,1,0,1,4.983566070790093,0.0815394123432416,2.3517730265685075,512,189440,53760.0,12,189284,53514.0,1,1,0,0,1,0,1,1
ransomware,4,52527,32768,0,1,0,0,0,1,0,0,1,5,1,0,1,7.992914721902448,3.2625868398009703,6.111753736285942,5632,128512,66688.0,12480,128156,68234.0,3,94,0,0,0,0,0,0
ransomware,5,4800,33088,0,0,0,0,0,0,0,1,0,1,1,0,1,7.17725886834172,0.1833387916558982,4.288385181099704,512,29184,11161.6,590,28808,10908.6,4,25,0,0,0,0,0,1
ransomware,4,300960,32768,0,0,0,0,0,1,0,1,1,5,1,0,1,6.290406834072251,2.7045929306262866,4.576726478051648,512,300032,78592.0,424,300005,78454.75,9,323,0,0,0,0,0,0
ransomware,4,4384,32768,0,0,0,0,0,1,0,0,1,4,1,0,1,7.3467930766155956,3.409950087481206,4.901500161456503,1536,1003520,356736.0,1436,1003163,486486.75,7,512,0,0,0,0,0,0
ransomware,4,30650,0,1,0,0,0,0,1,0,1,1,4,1,0,1,7.999867975099678,4.4557495078691405,6.380855889369377,8192,3448832,877568.0,6488,3448736,876678.0,4,114,0,0,0,0,0,0
ransomware,8,208480,49504,0,0,0,0,0,1,0,1,1,3,0,0,4,6.596650704309685,3.025278137091312,4.845580774390248,512,288768,55872.0,348,288494,62240.75,3,158,0,1,1,0,0,1
ransomware,8,208480,49504,0,0,0,0,0,1,0,1,1,3,0,0,4,6.596650704309685,3.025278137091312,4.845580774390248,512,288768,55872.0,348,288494,62240.75,3,158,0,1,1,0,0,1
ransomware,5,595633,33088,1,0,1,1,0,1,0,0,1,9,0,0,1,6.643195655011601,4.701503258251789,5.55171966468187,512,925184,251904.0,480,924950,258561.2,8,194,0,0,0,0,0,1
ransomware,4,5856,352,0,0,0,1,0,0,0,0,0,1,0,0,2,6.327834228755998,3.020646836891097,4.785160221054811,512,8192,2944.0,372,8030,2844.5,4,40,1,0,1,0,0,1
ransomware,3,9579822,34112,0,0,1,1,0,1,0,0,0,3,0,0,0,3.738963945475265,0.1019104256627077,2.282006985865732,512,9571840,3191296.0,12,9571636,3190965.333333333,1,1,0,0,0,0,1,1
benign,5,68080,49472,0,0,0,0,0,0,0,1,1,4,1,1,1,6.590733912827948,3.962540137152154,5.120659700473293,1024,72704,19251.2,1480,72426,19329.6,13,133,0,1,0,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.088877862421534,0.0,3.3168413878455394,0,30720,3853.4736842105262,16,30402,3610.4736842105262,2,24,9,0,1,0,0,1
benign,7,73888,49504,0,0,0,0,0,0,0,1,1,2,1,1,3,6.371960200014185,1.436064645300242,4.318376668627071,512,175616,35840.0,148,175260,36285.142857142855,4,114,0,1,1,0,0,1
benign,6,848787,320,0,0,0,0,0,1,0,1,1,3,1,1,2,6.730412871747897,0.0203931352360849,4.325610591099594,512,884736,190037.3333333333,4,884613,195299.66666666663,4,83,13,0,0,0,0,1
benign,6,213590,320,0,0,0,0,0,1,0,1,1,4,1,1,2,6.601488362085633,0.0203931352360849,3.89531841212396,512,225792,48640.0,4,225442,49744.0,5,128,0,0,0,0,0,1
benign,4,29332,256,0,0,0,0,0,0,0,1,1,2,1,0,1,6.614330588865549,0.0203931352360849,3.904788280847264,512,26112,8960.0,4072,26094,12418.0,6,77,0,0,0,0,0,1
benign,6,820528,49504,0,0,0,0,0,1,0,1,1,5,1,1,2,6.352507520246732,4.032812829205124,5.101285612004018,2048,848384,190720.0,1776,847950,195453.66666666663,10,149,0,1,1,0,0,1
benign,6,549824,33120,0,0,0,0,0,1,0,0,0,1,1,0,2,6.241479897844686,2.093877798241301,4.436735660875378,512,548352,144469.33333333334,4976,547922,144965.66666666666,10,283,0,0,1,0,0,1
benign,6,380480,33120,0,0,0,0,0,1,0,0,0,1,1,0,2,6.291813960533714,1.0277773552614389,4.141554840346543,2048,379904,96768.0,4234,379872,98373.33333333331,10,194,0,0,1,0,0,1
benign,9,333504,49504,0,0,0,0,0,1,0,1,1,5,1,1,5,6.345772039794012,0.1161150753047697,4.042386227495235,512,577536,123278.22222222222,24,577298,123549.55555555556,21,421,0,1,1,0,0,1
benign,2,0,34112,0,0,0,0,0,0,0,1,0,1,1,1,0,5.0550633114787695,3.554231627755603,4.304647469617186,2048,15360,8704.0,1620,15054,8337.0,0,0,0,0,0,0,1,1
benign,2,0,34144,0,0,0,0,0,0,0,1,0,1,1,1,0,5.852658271759142,3.6275073959286335,4.740082833843888,2048,97792,49920.0,1596,97552,49574.0,0,0,0,0,1,0,1,1
benign,8,5264,352,0,0,0,0,0,0,0,0,1,1,1,0,4,5.792191757060064,0.0815394123432416,3.1601778325003766,512,6656,2496.0,16,6640,2293.375,5,50,4,0,1,0,0,1
benign,6,90801,49472,0,0,0,0,0,1,0,1,0,2,1,1,2,5.838947637434357,2.269896462137696,3.953032823100454,4096,114688,26624.0,2576,112048,24596.0,13,173,0,1,0,0,0,1
benign,2,0,1344,1,0,0,0,0,0,0,1,0,2,1,1,1,3.854156209590201,0.999360993218549,2.4267586014043747,512,4254720,2127616.0,112,4254580,2127346.0,0,0,0,0,0,0,1,1
benign,11,1825888,33120,0,0,0,0,0,1,1,1,1,9,1,1,6,6.42896328256521,0.0203931352360849,4.1065105662278745,512,2184192,316509.0909090909,9,2184150,318161.1818181818,12,317,0,0,1,0,0,1
benign,11,5104,352,0,0,0,0,0,0,0,1,0,1,0,0,4,6.196944117216872,0.0,3.06347975948954,0,61952,8005.818181818182,16,61680,7970.545454545455,4,83,0,0,1,0,0,1
benign,6,97736,33120,0,0,0,0,0,0,0,1,1,3,1,1,2,6.153846309543412,2.3544018676289022,4.647343292151162,3072,2353152,426410.6666666667,3040,2352856,427892.8333333333,13,305,0,0,1,0,0,1
benign,6,7648,49472,0,0,0,0,0,1,0,1,1,10,1,1,2,6.6655810984772295,3.242704284987189,4.918958243608787,1536,2231296,629589.3333333334,1144,2231146,632691.6666666666,5,547,4,1,0,0,0,1
benign,6,12208,49504,0,0,0,0,0,0,0,1,1,4,1,1,2,6.159105810079428,0.9250414554973908,3.656669640959738,512,11264,4096.0,68,11170,4130.666666666667,11,83,0,1,1,0,0,1
benign,6,8588,33120,0,0,0,0,0,0,0,1,1,2,1,1,2,5.888245373077944,0.9571501096213396,3.2529912269228536,512,8192,3242.6666666666665,68,7823,3118.5,12,71,0,0,1,0,0,1
benign,6,231792,49504,0,0,0,0,0,1,0,1,1,5,1,1,2,6.237376969839735,4.790003985043359,5.316705960454702,2048,233984,54698.66666666666,1980,233884,54924.333333333336,21,257,0,1,1,0,0,1
benign,8,1242144,49504,1,0,0,0,0,1,1,1,1,9,1,1,4,6.760266163655058,1.3155396048368382,4.717707987685428,512,5165056,964032.0,148,5164704,967184.25,5,266,2,1,1,0,0,1
benign,6,90464,49504,0,0,0,0,0,0,0,1,1,3,1,1,2,5.521113625040313,3.2936171400906127,4.516754144252481,1024,402432,89941.33333333333,880,402232,90335.66666666669,14,176,0,1,1,0,0,1
benign,7,1653056,49504,0,0,0,0,0,0,0,1,1,4,1,1,3,6.379965567446448,1.4380845628712504,4.618409869752223,512,1816064,377636.5714285714,148,1816049,381658.7142857143,15,585,0,1,1,0,0,1
benign,6,128784,49504,0,0,0,0,0,0,0,1,1,2,1,1,2,7.99954772814309,3.7627197218848543,5.61202419402764,512,15916544,2682965.333333333,304,15916064,2684404.333333333,19,195,0,1,1,0,0,1
benign,6,28256,49504,0,0,0,0,0,0,0,1,1,3,1,1,2,6.169149201177485,2.1179387406257817,3.984013227035793,512,27648,8192.0,152,27582,8147.666666666667,18,132,0,1,1,0,0,1
benign,7,3354416,49504,1,0,0,0,0,1,0,1,1,7,1,1,3,6.30740033842429,1.4413239371089537,4.700949149037702,512,4032512,881737.1428571428,148,4032268,887272.5714285715,21,728,0,1,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.090964134428341,0.0,3.447305180617268,0,30208,3880.4210526315783,16,30022,3651.578947368421,4,34,27,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,5.892565539881191,0.0,3.455258082264705,0,30208,3907.368421052632,16,30022,3659.052631578948,4,34,27,0,1,0,0,1
benign,7,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.102518017056242,0.0,2.8813571724575304,0,705024,126683.42857142857,32,704660,129134.85714285714,3,129,0,0,0,0,0,0
benign,7,6144,49504,0,0,0,0,0,1,0,1,1,3,1,1,2,5.67022090504733,0.2709852765567828,3.916477754848135,512,201216,42349.71428571428,48,200734,42450.57142857143,14,188,0,1,1,0,0,1
benign,11,5104,352,0,0,0,0,0,0,0,1,0,1,0,0,4,6.274691528074474,0.0,3.0336708033309576,0,34816,4887.272727272727,16,34560,4943.272727272727,4,79,0,0,1,0,0,1
benign,5,836112,49472,0,0,0,0,0,1,0,1,1,6,1,1,1,6.65242406681535,2.9450603044912067,5.114369553757008,12800,994816,264294.4,18464,994751,265244.2,9,203,0,1,0,0,0,1
benign,5,89744,49472,1,0,0,0,0,0,0,1,1,6,1,1,1,6.728831291373081,1.8525015981566908,5.457832815567045,10752,469504,160153.6,15424,469040,161838.8,6,168,0,1,0,0,0,1
benign,8,3363568,49504,1,0,0,0,0,1,1,1,1,7,1,1,4,6.342592761980263,1.4630021651135456,4.60268022000446,512,5114880,875776.0,148,5114659,879545.625,14,380,38,1,1,0,0,1
benign,6,4447968,49472,1,0,0,0,0,1,0,1,1,13,1,1,2,6.677020155375918,0.7413085872484129,4.871524583665915,512,5808128,1443157.3333333333,257,5807722,1448907.8333333333,28,573,63,1,0,0,0,1
benign,5,66880,49472,0,0,0,0,0,0,0,1,1,3,1,1,1,7.240122657296796,2.514146497683499,5.571319850231748,1536,140800,42598.4,1064,141256,42470.8,13,72,0,1,0,0,0,1
benign,6,34800480,49472,1,0,0,1,0,1,0,1,1,10,1,1,2,6.64252174589138,2.8126228206216948,5.135015429419718,1536,40825856,9049173.333333334,1148,40825722,9194545.333333334,38,1007,0,1,0,0,0,1
benign,7,679472,49472,1,0,0,0,0,1,0,1,1,8,1,1,3,6.620576140564029,0.0,4.122865576491268,512,956928,257828.57142857145,88,956826,258630.57142857145,19,401,0,1,0,0,0,1
benign,6,222272,49472,1,0,0,0,0,1,0,1,1,7,1,1,2,6.608181239763775,0.0,4.5089268228970445,512,386560,125269.33333333331,128,386074,125820.66666666669,12,229,0,1,0,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.090062785269392,0.0,3.464903963198372,0,30208,4419.368421052632,16,30022,4158.631578947368,4,35,28,0,1,0,0,1
benign,6,15400,32864,0,0,0,0,0,0,0,1,1,2,1,1,2,6.122102655852402,1.524875326156912,3.521734196506731,512,1229312,209493.3333333333,112,1229232,209463.0,12,68,0,0,1,0,0,0
benign,5,2113184,49472,0,0,0,0,0,1,0,1,1,7,1,1,1,6.6616577417999165,0.8450761402912809,4.742764421061597,2560,2940416,817049.6,2136,2939935,820898.2,19,317,41,1,0,0,0,1
benign,6,157136,49472,0,0,0,0,0,1,0,1,1,5,1,1,2,6.685359764265178,3.508098576132637,4.927798515980215,512,238592,87978.66666666667,424,238380,96256.0,3,157,0,1,0,0,0,1
benign,5,2533360,49472,0,0,0,0,0,1,0,1,1,7,1,1,1,6.664578680212788,0.8905372326367221,5.018647209730353,41472,3247616,908800.0,41472,3247466,912950.4,20,360,45,1,0,0,0,1
benign,5,2148032,49472,0,0,0,0,0,1,0,1,1,7,1,1,1,6.670251604214093,0.9201956918353646,4.724408878446876,2560,2850816,781926.4,2064,2850564,785880.8,11,303,42,1,0,0,0,1
